from,to
00199bde71c413c6b849df2c4c9be089056d11ea,"volume::ieee international conference on systems, man and cybernetics::2010::18"
0019a59550c6654e8f2f2cd2bc3eee22fa7576b4,volume::jiip - jurnal ilmiah ilmu pendidikan::2024::16
0019a5ee0c3a0ea2077d0d9538f74a8e5b22b23e,volume::balkan journal of medical genetics::2016::2
0019b450fae337a561ad4011197349dd4ec5db22,volume::international journal of the addictions::1981::9
0019b6a94c3467070fda733f68c368d25821285b,volume::international journal of environmental research and public health::2022::11
0019b9729af420df2ec4208148d85352fe4cd3f5,volume::future security::2012::3
0019cea5c84197d0ecc6b23f1aa33d9e09f08071,volume::plos one::2022::4
0019d7d357cdb627c930c064b9e8209373d13e8c,volume::european heart journal. acute cardiovascular care::2020::9
0019d90e8437112b6daf7b30ef5463b1630fa40e,volume::australian and new zealand journal of surgery::1998::7
0019dba8bbfff3cc9867d8300e4f19813c7bedd4,volume::revista em extensão::2025::6
0019e656b39da2bb389fa13b9eeb332c7ff27f3f,volume::jurnal manajerial::2024::12
001a0d23f903663ecf2f59fac8bbba1795a1e181,volume::bmj case reports::2023::9
001a30c801bca3f5edd7b298f18f05e4b5029ca4,volume::journal of renal nutrition::2002::11
001a36be93c116413aacb69db730472f381387e0,volume::international journal of analysis and applications::2025::9
001a82e86712d1ea6691f3e8fa9841a560188c23,volume::supportive care in cancer::2016::19
001a9a772cd800f741af77dfdecd32373534c9bc,volume::world conference on information technology::2011::20
001a9b698d78389cd61562aeb4bf2e4969ca20fa,volume::clinical oral investigations::2018::1
001adf32860c651544767f3977b3c641fa1c015c,volume::ieee international symposium on multimedia::2005::20
001ae04c23269c3fbf3acc7e3b28c21151b64312,volume::journal of internal medicine::2015::14
001af46209bdf12f07cd82391361a5fb3e7597a4,volume::orthopedic nursing::2019::1
001af78497cbd4d9c00e64751273ed5dd5ca6bd9,volume::methomika jurnal manajemen informatika dan komputerisasi akuntansi::2023::1
001b11968e6145dd881d47c8e07e86be0ec32bc8,volume::journal of zhejiang university science c::2010::1
001b13a9c82bf763ad1fe74af8ffb6049be94381,volume::south african journal of information management::2023::17
001b1c3c8b504211d549f6119822e50ec001c6bb,volume::communications of the association for information systems::2006::12
001b415f5b273c8dbf2e5c0ba926a80df373322e,volume::international journal of information and education technology::2025::16
001b4292e0b2ef620166a688f685e16f5c3dbff7,volume::drug safety::2003::15
001b4cafd6f47654672979531cd76c69420e9a08,volume::ubicomp/iswc adjunct::2018::20
001b685497b1c5a691f806143dec89fac430a087,volume::medinfo::2019::18
001b7d886353e284d545c77c2db83b2f30ba70f1,"volume::physical education, health and social sciences::2025::11"
001bd06bcb9e45b0a345b861f5d829e23624f2b8,volume::heart rhythm::2017::3
001be332860c275bb11338afdd6ff32aeb0f7d82,volume::journal of the korean society of hazard mitigation::2025::5
001bf8ef570c3db809ca9c33ae80a8a343d41d22,volume::plos one::2017::9
001c26cd6edd864522d9dca257a3b91779553e1c,volume::environmental science and pollution research international::2023::9
001c33ab1dfbe1d5b78bfefe92ceeaab797eaade,volume::ieee transactions on computer-aided design of integrated circuits and systems::2024::5
001c473f83bc6daa98ed04d8fce3185397f1e28e,volume::arxiv.org::2025::14
001c6478a672d49b97c5e2543371e0636ee8cd7f,volume::journal of infrastructure policy and development::2024::6
001c68fe4e00549e7160086cf5f8653c9f2bef86,volume::environmental health perspectives::1995::9
001c6ea63ee82a8ecf165c5e1091f3ad5d92090a,volume::scholarly journal of science and technology research and development::2026::6
001c913ce21375de4487289a9f6c7c97cf59aa3b,volume::international journal of medicine in developing countries::2025::3
001c9bb8cece62ddc5a1323e40fc59499cb5f7de,"volume::hematology, transfusion and cell therapy::2023::12"
001c9da0ae66ede9fe999de44ac944c23a06a9ac,volume::neurologic clinics::2022::11
001cd6bfd7d7cb4f3ef44ba94f075ff050403946,volume::diabetes::2025::13
001cd7991fe2c8cd78e5263ad2a29ebd75c671e6,volume::international health informatics symposium::2012::9
001cdd6305c95277533f6fb50a2940348e22b15b,volume::world journal for pediatric & congenital heart surgery::2013::2
001cf302e3b9cf03694439f077f2023d800fce22,volume::ieee computer society annual symposium on vlsi::2022::11
001cf49c2f7871702bb964f5446bffa34fd10858,volume::healthcare::2021::15
001d0ca4ff5a2fcc5a2d3431ffba64e74ede060f,volume::european heart journal-cardiovascular imaging::2025::17
001d0ee258cdfdf5cbc7b25e22004786766df594,volume::blood::2025::17
001d1a21e6228e17610d5c41cbb5b92a26d80616,volume::journal of supercomputing::2014::9
001d2024c4d5d9e39ca5262755ec72dfa5140112,volume::ieee international conference on industrial engineering and engineering management::2024::5
001d293903de22240fc5888d3299519445ba1826,volume::moco::1998::18
001d2c8f624140538eb13295cc8d022f5a68091d,volume::plos one::2026::11
001d3fb0a92a83e40271774d7dbc449e3679d68b,volume::biological and clinical sciences research journal::2024::9
001d40108ef5c4ab543178f7edd2d344c3680574,volume::neurocritical care::2013::17
001d44242185958e274e4bb8cb76c0678d6a9849,volume::international journal of environmental research and public health::2024::10
001d4907b8e67c1f79cee5de454fd190e6385861,volume::international journal of professional business review::2025::2
001d62f401ec5cbdb66f5f60b64093721bc801f4,volume::journal of professional nursing::2015::14
001d6358d3ee4ffabcb23eb8bb56099eee4a80d7,volume::reliability engineering & system safety::2016::14
001d734c851d545386c44d50b07a4230f0785111,volume::advancement of iot in blockchain technology and its applications::2023::20
001d8851df4dc638a2dc224bcc05c7a697c08716,volume::international conference on grid and cooperative computing::2007::3
001d968a6fe7722d755b2db71013703a14830e61,volume::international conference on health information science::2014::14
001dd10b968cbb3ef419682e973e6ad4f59ec484,volume::urban ecosystems::2025::17
001deeae2ed07173155bbadb878b8c1fdb910a2c,volume::journal of airport management::2011::14
001e0d1652d93ea0a9b4fe4091fafbc5b6be9e05,volume::circulation::2025::7
001e19fda690b3030bff36d13ade9c983784313e,volume::biomolecules::2020::11
001e1e728b2c2323741efb30862215cf24b40072,volume::neuroinformatics::2010::15
001e2002f06648db9f717488eaee256f7a2f04cf,volume::pediatric emergency care::2008::11
001e7f83f18298d763780de49127f7d54853f480,volume::journal of social welfare and management::2024::3
001e9045d8a1bc38885ebaa70f99f859adc37041,volume::obstetric medicine::2011::6
001e94250dc6f2aa5e36c7e4f32e8a635e57b9e2,volume::information sciences::2018::2
001ea65809f51f6188ae3596d6629bc475ce02b4,volume::journal of facilities management::2025::1
001ebb2c2362a0f748d2fcacbfb1c2eda998224a,volume::data in brief::2022::15
001ef06abdf9b1b14822e4abf5a5349fd622ac4e,volume::the lancet respiratory medicine::2020::8
001ef59e56e6ac19775c68c3485ecbcfea0a0533,volume::environmental science and pollution research international::2024::2
001efaff41d01e7174a8e4b5505e9f616ac878ab,volume::american journal of health-system pharmacy::2007::15
001f05c2c2d8cbfcb41fffe61f6d23a589cffbcd,volume::frontiers in aging neuroscience::2024::18
001f0c915f4e929584d50e62d727c8a8224d9891,volume::cochrane database of systematic reviews::2017::2
001f381def85f7c5e9a204b093cc229798b2f702,volume::bmc medical education::2023::17
001f4db6f231ffbe75932b72bfa3a5c160889a7d,volume::journal of social science studies::2023::19
001f58ecead68051a95b5a14e62c2e6bc924498b,volume::neurology::2018::19
001f7234e40b6ba6bb9af555cfc67dcc7925d1ec,volume::international scientific journal of engineering and management::2025::12
001f82023009567087714f01c6887061607b45fd,"volume::zeitschrift fur evidenz, fortbildung und qualitat im gesundheitswesen::2026::20"
001f9365fd15492d8ea567f4191ead6ff8579686,volume::mitat. minimally invasive therapy & allied technologies::2020::1
001f9e444776d6f1a7556dbc5266e167aa8cdf0d,volume::current medical research and opinion::2005::14
001fc1a583cceea0d0ccfe750aa904fcadb37804,volume::accountability in research::2011::11
002027bc8a8b89417747aab39a75dc1f6d36c0c7,volume::reflective practice::2025::17
00202832acb0fb94090385fc49e7b23b2dfd2835,volume::cardiovascular and interventional radiology::2020::18
002053994a9d6a53891ca6d6eb48d7c319cf26e8,volume::applied mathematics and nonlinear sciences::2024::8
0020c2648c6ddb8c63f0efa8c61a78f68276a209,volume::jurnal pendidikan ekonomi undiksha::2024::11
0020d562dd751f1abdb975796b7df98fdbcaa505,volume::ieee wireless communications::2018::6
0020f884bfdd43ca37c83d641c189fcede6c8225,volume::journal of multidisciplinary academic and practice studies::2024::8
0021050187dd1707797879f2ebc313e550acdd8c,volume::international conference on software and data technologies::2010::14
00210cc43bac75b3d5f9fa47b776e4a9b6b579e6,volume::journal of nursing management::2021::16
00210f312916d7c21f7d81ecf625345ce02686bf,volume::reconfigurable communication-centric systems-on-chip::2019::10
00211916114ca1126c318bea81b3bb8482c47559,volume::journal of perinatal medicine::2005::7
0021265a002a40e30e8bcfc568483c711ed32ab2,volume::international journal of management and economics fundamental::2025::13
00212c41b4025d907390ae035271eb0be1b94c9f,volume::journal of pain research::2023::18
000178c9be5f899279ec503037913f2b9b3e85c2,volume::extended semantic web conference::2007::11
0001a990b8268dbb9fa5e3461f5f62f5f13ead76,volume::international journal of emerging technologies in learning (ijet)::2021::13
0002562e8bc897a84ec1d92d1787c74ca614230b,volume::sigdial conferences::2024::13
0002b039d535279ca348c365b407c05e0784e73f,volume::ieee internet of things journal::2021::12
0004707356153e24f31546a60734bb9d3e7f76af,"volume::2020 ieee intl conf on parallel & distributed processing with applications, big data & cloud computing, sustainable computing & communications, social computing & networking (ispa/bdcloud/socialcom/sustaincom)::2020::8"
0004c2cb0c6558d9829412e624830bd7243a6bef,volume::bmc psychiatry::2021::11
000547a576d56fc5a9f6c82ab0b9bdbfb6379a73,volume::trans. gis::1999::9
0006263a143a6bcfa8eae2b6970fbebbb8569efd,volume::ieee transactions on circuits and systems for video technology (print)::2023::1
000663c9e8828824303e7a96df589c36cfc4914e,volume::data integration in the life sciences::2008::3
000685e039f89a4baf3e0de2502dbc988e663db4,volume::ieee symposium on security and privacy::2019::10
0007296308bf0ea5f03ba0771607a12b21e78ff0,volume::cureus::2023::12
000745945557767edd918d8f13b662116f742dcb,volume::algorithmica::2013::16
000777ae607766e2a17e0c286fd9ff74e8183a6b,volume::drugs - real world outcomes::2025::19
0008348587a00095a5819a9c9ef53fd69753f84c,volume::journal of aapos::2022::16
0009064b8e624674bde0615f4ef2649495718e9d,volume::international conference on advanced information systems engineering::2002::19
000ba472bb85dffa60b1bde8d798cb3682278cf1,volume::interventional pain medicine::2025::8
000be58689e8eb6808ba6fc4f429fee79d1046aa,volume::symposium on advances in databases and information systems::2006::2
000bf47c744f7c180992222a5f5523073dc2f6bb,volume::sigmod conference::2019::8
000c82d2682b1117359db3db4e738b600b211c78,volume::sigmod conference::2014::16
000f5d8ec5338f7a2a8d85dfd5f9027fc09592b6,volume::annual international acm sigir conference on research and development in information retrieval::2013::5
0010ecdfaeb9ecf3ab0e2d1c575771a3f51e790a,volume::information fusion::2019::8
0012c3822ed663fc9ec2ee3ada5b839966f7bb15,volume::acm conference on recommender systems::2024::14
0014853668eaa7ccbd714517776ec530b5cb548e,volume::knowledge and information systems::2005::8
0014d3f49a03d2e1b8b12b7cba8f90606e6cf72d,volume::geoinformatica::2014::14
0015dbc7faa291666a4eab1a40308681fb2d850e,volume::evidence-based medicine::2014::14
00178245037c740bbed0c962e5b8a685225a0390,volume::international symposium on visual computing::2010::8
0017cb33a62bb185fbdbcb7d83729816f702be17,volume::international conference on data technologies and applications::2019::20
0018149bf1e1ed66e4261077eeb2415037725d69,volume::acm transactions on management information systems::2019::1
00188b95bed10ff1b463acaae93334015c94a637,volume::quality of life research::2021::18
0018cc29123b4eff7fd22c3ed486d897db83954f,volume::evolutionary systematics::2020::5
0018ddc08a4ff30c913c593362cf7436dbc6624b,volume::bioinform.::2010::10
0018e3b4e506ef3b467608ffc80ac85903963ff8,"volume::proceedings. international database engineering and applications symposium, 2004. ideas '04.::2004::15"
00192c7e77b3291470571c1b741a9242eb65e913,volume::international symposium on mathematical foundations of computer science::1980::4
001af43d316859d23f10b6c07b56cf638ecd394b,volume::cluster computing::2017::6
001b57f4f9718b8230e564811f1c1f5f46c1b89e,volume::aaai conference on artificial intelligence::2011::19
001bc4aa9232cce04bf2c192958f26c57d572194,"volume::18th ieee annual conference on computational complexity, 2003. proceedings.::2003::14"
001c1b9876452aabfe245a0e2acf4538d5a0b430,volume::journal of computational science and technology::2016::15
001dc098c4fac8c2b277546ace2be1dd55bea6e2,volume::applied intelligence (boston)::2023::6
001e999b990a73428bf94bf758a5c510891ff8c0,volume::ieee international conference on data engineering::2021::7
001effc2b058276b55ee4c1ad902f3868c63c4f2,volume::jacm::1985::3
001f6f2bd13760c776f2a42b4a2f2214a4c16e93,volume::north american chapter of the association for computational linguistics::2025::4
00201692a147a99e4ef6d8b831654160ac880e98,volume::proceedings of the vldb endowment::2010::4
00205d5ee031179c7f07e98c3f930b6d082e54cc,volume::journal of women's health::2011::10
00209e4a681118b5e56b4cd029183166af5114dd,volume::the web conference::2024::14
0020b166bdd7b234a3f41841aa6d76a9068186b9,volume::journal of medical internet research::2023::13
002197f66f0b5d79a849273ee319de5f0ce2b38c,volume::knowledge discovery and data mining::2023::6
0023582fde36430c7e3ae81611a14e558c8f4bae,volume::foundations and trends® in theoretical computer science::2014::19
0023786698fa0ae1729ae54b49dd13a71586e481,volume::neural information processing systems::2023::18
0023b116bd34fb9c12430cc1feb2d8da982b2d92,volume::international conferences on biological information and biomedical engineering::2010::9
0024638c887f4d6b7980b9eeb25377fd79aa4b66,volume::international conference on computers for handicapped persons::2020::2
0024ed781528c8bcc35d9389251255a7e2622a6f,volume::scientific reports::2024::2
00262b1a9ae8b8f2e7c125766fd9f3117c2a713a,volume::aaps journal::2010::13
0026832f7191a076ba9a8397fbad6d1e15be87d0,volume::international conference on database theory::2007::16
0027075f1f9d7ddf2b6be1601988588a319c69a0,volume::british journal of dermatology::2018::6
002716bbeee19f130f552eee3d69a9892bb14e20,volume::journal of contemporary studies in library and information science::2023::14
00275b49a5d2e20a1f24bf69d20a7df16d7d2554,volume::surgical endoscopy::2024::1
0028138652e4b16a9adc651b38948f9ae47c90c2,volume::international conference on conceptual structures::2007::14
00282c2922fa31af583718efd5981b4290f70ffd,volume::discrete & computational geometry::1987::17
0028396decb837338e69ed1149e115194e0748be,volume::ieee communications magazine::2014::4
0028a9350a032d08d6096f3dd03cb7bae8ee1cab,volume::scientific programming::2020::20
