authorId,name,firstName,lastName
2293763900,Jintao Li,Jintao,Li
2211428886,Fan Tang,Fan,Tang
47853172,C. Ceccarini,C.,Ceccarini
1820387,S. Mirri,S.,Mirri
1925089,P. Salomoni,P.,Salomoni
50227290,Catia Prandi,Catia,Prandi
2317680923,Mahdi Aliyari,Mahdi,Aliyari
108152352,Felix Chari,Felix,Chari
2036769356,Cawe S. Novukela,Cawe,S. Novukela
47903014,Junjie Qiu,Junjie,Qiu
38188331,Hua Zhang,Hua,Zhang
2116617573,Siyuan Yu,Siyuan,Yu
2104605,L. Shao,L.,Shao
96811749,P. He,P.,He
2304488921,Aaron Alimayu,Aaron,Alimayu
2294112494,N. Keskin,N.,Keskin
2331025599,Chenghuai Li,Chenghuai,Li
2243441242,Jing-Sheng Song,Jing-Sheng,Song
3915498,I. Tarasova,I.,Tarasova
66806444,O. Trubnikova,O.,Trubnikova
2372847084,Darya S. Kupriyanova,Darya,S. Kupriyanova
13134470,I. Kukhareva,I.,Kukhareva
6384949,I. Syrova,I.,Syrova
2088246096,A. Sosnina,A.,Sosnina
84490254,O. Maleva,O.,Maleva
2053140530,O. Barbarash,O.,Barbarash
1735321,S. Bressan,S.,Bressan
1390489982,Mong Li Lee,Mong,Li Lee
3215922,A. Chaudhri,A.,Chaudhri
144666776,J. Yu,J.,Yu
1776051,Z. Lacroix,Z.,Lacroix
2110111973,E. S. Kim,E.,S. Kim
2140012162,Abdullah Al Lawati,Abdullah,Al Lawati
2222147081,Nasser Al Wahaibi,Nasser,Al Wahaibi
134882777,Y. A. Al Suleimani,Y.,A. Al Suleimani
1718337,B. Otal,B.,Otal
143829739,L. Alonso,L.,Alonso
145804197,C. Verikoukis,C.,Verikoukis
2370683063,Yuanyuan Cao,Yuanyuan,Cao
2296578767,Songsheng Chen,Songsheng,Chen
2117223696,Jun Guo,Jun,Guo
2142123396,Wenying Li,Wenying,Li
119320568,J. D. Eshleman,J.,D. Eshleman
38693156,F. Cintora,F.,Cintora
144053121,D. Funes,D.,Funes
14292035,N. Gastaldello,N.,Gastaldello
13522998,Javier Fabián Ventrici,Javier,Fabián Ventrici
150953173,C. M. Marigo,C.,M. Marigo
2157803875,Javier Sánchez,Javier,Sánchez
14694653,A. Carlessi,A.,Carlessi
10003513,R. Bagnati,R.,Bagnati
34035938,S. Baratta,S.,Baratta
66613297,S. Makhoul,S.,Makhoul
46590044,Furong Tang,Furong,Tang
1519289092,Jiwei Wang,Jiwei,Wang
2112473081,Zheng Tang,Zheng,Tang
2110779002,Mei Kang,Mei,Kang
49573440,Q. Deng,Q.,Deng
39040804,Jinming Yu,Jinming,Yu
7291651,A. Jajo,A.,Jajo
2348394341,Abdur Rahim,Abdur,Rahim
49292722,S. Serra,S.,Serra
90770310,F. Gagliardi,F.,Gagliardi
2349783772,N. K. Jajo,N.,K. Jajo
48834172,S. Musacchi,S.,Musacchi
92372586,G. Costa,G.,Costa
4789776,C. Bonghi,C.,Bonghi
5748031,L. Trainotti,L.,Trainotti
47371590,A. Dede,A.,Dede
82250841,G. Trovas,G.,Trovas
5937914,E. Chronopoulos,E.,Chronopoulos
4138879,I. Triantafyllopoulos,I.,Triantafyllopoulos
153332001,I. Dontas,I.,Dontas
6368531,N. Papaioannou,N.,Papaioannou
50227594,S. Tournis,S.,Tournis
2414851776,Dandi Nurrachim,Dandi,Nurrachim
2375934411,Murti Widyaningsih,Murti,Widyaningsih
5311551,S. Kojola,S.,Kojola
4200491,A. Ahtikoski,A.,Ahtikoski
6549430,H. Hökkä,H.,Hökkä
4452339,T. Penttilä,T.,Penttilä
2189464566,Ahmad Almaksour,Ahmad,Almaksour
2189463352,Hadi Gerges,Hadi,Gerges
35373752,S. Gorecki,S.,Gorecki
1678479,G. Zacharewicz,G.,Zacharewicz
51235696,J. Possik,J.,Possik
152876952,Barbara E. Cohen,Barbara,E. Cohen
1729554276,Elham Abdulwahab Anaam,Elham,Abdulwahab Anaam
2150982076,Muhamad Naser Yousef Magableh,Muhamad,Naser Yousef Magableh
2065782405,Mohammed Hamdi,Mohammed,Hamdi
66730872,Aladeen Y. R. Hmoud,Aladeen,Y. R. Hmoud
70886145,Hamood Alshalabi,Hamood,Alshalabi
2124323735,Luis Cuautle Gutiérrez,Luis,Cuautle Gutiérrez
2282691741,Trie Indah Dewi,Trie,Indah Dewi
119636131,Triana Rosalina Noor,Triana,Rosalina Noor
2100832396,Basheerahamed J. Sikandar,Basheerahamed,J. Sikandar
2278254710,K. Kavitha,K.,Kavitha
148377063,Xinyi Qiao,Xinyi,Qiao
2057540103,An Yang,An,Yang
6284392,A. Boggild,A.,Boggild
6243859,J. Geduld,J.,Geduld
3629427,M. Libman,M.,Libman
5637190,C. Yansouni,C.,Yansouni
143678452,A. Mccarthy,A.,Mccarthy
6384491,J. Hajek,J.,Hajek
6432354,W. Ghesquière,W.,Ghesquière
7610151,Y. Mirzanejad,Y.,Mirzanejad
6594338,J. Vincelette,J.,Vincelette
3702922,S. Kuhn,S.,Kuhn
3273050,P. Plourde,P.,Plourde
6773659,S. Chakrabarti,S.,Chakrabarti
46694744,C. Greenaway,C.,Greenaway
2843727,D. Hamer,D.,Hamer
6951945,K. Kain,K.,Kain
120356376,Huwei Wen,Huwei,Wen
1664720734,Jiaying Shi,Jiaying,Shi
2313023857,Peng Lu,Peng,Lu
98769298,A. Tiso,A.,Tiso
2266928944,Caterina Pozzan,Caterina,Pozzan
2212980183,Manuel Francisco Morales Contreras,Manuel,Francisco Morales Contreras
2330856561,Chiara Verbano,Chiara,Verbano
6886795,E. Attia,E.,Attia
1398370583,E. Maleche-Obimbo,E.,Maleche-Obimbo
2247499965,T. E. West,T.,E. West
1401027828,Lilian Ndukwe-Wambutsi,Lilian,Ndukwe-Wambutsi
2352049710,Catherine Kiptinness,Catherine,Kiptinness
1380150698,A. Cagle,A.,Cagle
2240388109,Christine J. McGrath,Christine,J. McGrath
2247499266,Celestine K. Mugambi,Celestine,K. Mugambi
2247499495,Neveen G. El Antouny,Neveen,G. El Antouny
1394519083,S. Eskander,S.,Eskander
2207033320,Michael H. Chung,Michael,H. Chung
2726741,K. Crothers,K.,Crothers
2108185380,Yuan Wu,Yuan,Wu
144016846,P. Hande,P.,Hande
2486748,Hongseok Kim,Hongseok,Kim
116491218,M. Chiang,M.,Chiang
1719756,D. Tsang,D.,Tsang
2271179103,Donal J. Buggy,Donal,J. Buggy
2268130334,M. Columb,M.,Columb
2352775293,J. Hermanides,J.,Hermanides
2238489384,M. Hollmann,M.,Hollmann
2389860392,Mark Coburn,Mark,Coburn
2267460015,Alex Zarbock,Alex,Zarbock
98223791,Sufyan,Sufyan,
101726536,Tarmizi,Tarmizi,
118612011,Maimun,Maimun,
145765934,Kunlin Yang,Kunlin,Yang
2274675202,Huipin Lin,Huipin,Lin
2298025525,Mingyu Gao,Mingyu,Gao
2297943815,Zhi Li,Zhi,Li
2278676997,Kejie Gao,Kejie,Gao
39417779,B. Tawfik,B.,Tawfik
49371602,Ellen Burgess,Ellen,Burgess
51187273,M. Kosich,M.,Kosich
1752817201,S. Jaffe,S.,Jaffe
7942286,D. Guest,D.,Guest
1400774609,U. Brown-Glaberman,U.,Brown-Glaberman
5043428,V. Pankratz,V.,Pankratz
3777998,A. Sussman,A.,Sussman
1808164,Zhaoguo Xuan,Zhaoguo,Xuan
9135911,Changle Niu,Changle,Niu
2115690311,Jiangning Wu,Jiangning,Wu
2304285743,Marina Nikolić,Marina,Nikolić
29159426,M. S. Nair,M.,S. Nair
145886139,V. Naidu,V.,Naidu
2047870336,Yehor Safonov,Yehor,Safonov
2395942369,Ondrej Foltyn,Ondrej,Foltyn
2243778024,Samer A Alzahrani,Samer,A Alzahrani
2191176329,Mohammed F Bin Muammar,Mohammed,F Bin Muammar
2191179041,Abdullah F Bin Muammar,Abdullah,F Bin Muammar
2003357279,A. Alolah,A.,Alolah
114075272,MohammedAbdullahSaad Almutawa,MohammedAbdullahSaad,Almutawa
2351134563,Jiaxi Xie,Jiaxi,Xie
40809628,Jinwei Bu,Jinwei,Bu
2351019289,Huan Li,Huan,Li
2301413845,Qiulan Wang,Qiulan,Wang
2162446116,Ali Forghani Elah Abadi,Ali,Forghani Elah Abadi
2262901,S. A. Asghari,S.,A. Asghari
2068016,Mohammadreza Binesh Marvasti,Mohammadreza,Binesh Marvasti
2820701,Golnoush Abaei,Golnoush,Abaei
1490934493,Morteza Nabavi,Morteza,Nabavi
1756949,Y. Savaria,Y.,Savaria
2069521307,Zhifeng Tian,Zhifeng,Tian
2093252330,Chen Jia,Chen,Jia
2111777703,Zhou Jing,Zhou,Jing
2109069916,Zeng Xu,Zeng,Xu
12212057,L. Chong,L.,Chong
47512825,K. Head,K.,Head
2241918707,C. Hopkins,C.,Hopkins
2241918673,C. Philpott,C.,Philpott
2250358132,Martin J. Burton,Martin,J. Burton
1401658911,Sameh Abd-Elhaleem,Sameh,Abd-Elhaleem
117460428,Walaa Shoeib,Walaa,Shoeib
66444638,Abdel Azim Sobaih,Abdel,Azim Sobaih
2144690850,Liang Wang,Liang,Wang
2248248828,Serena M Shah,Serena,M Shah
2088412843,Simran Mangwani-Mordani,Simran,Mangwani-Mordani
5851699,N. Gregori,N.,Gregori
113120475,W. Rogers,W.,Rogers
10071161,L. J. Bowlby,L.,J. Bowlby
27690180,N. Chandra,N.,Chandra
3907090,W. French,W.,French
145417640,J. Gore,J.,Gore
10149305,C. Lambrew,C.,Lambrew
10404268,R. Rubison,R.,Rubison
10065240,A. Tiefenbrunn,A.,Tiefenbrunn
145888014,W. Weaver,W.,Weaver
2386958575,Anh Nguyen,Anh,Nguyen
2346303673,Anh Tran,Anh,Tran
2503333,A. Arbona,A.,Arbona
2270543752,S. Benkner,S.,Benkner
145042964,G. Engelbrecht,G.,Engelbrecht
2286086984,Jochen Fingberg,Jochen,Fingberg
2060288683,M. Hofmann,M.,Hofmann
2287252380,Kai Kumpf,Kai,Kumpf
2270600725,G. Lonsdale,G.,Lonsdale
2075668131,Alexander Woehrer,Alexander,Woehrer
123016735,Luciana Bergamo Marques,Luciana,Bergamo Marques
97606593,C. Karpinski,C.,Karpinski
102379041,M. Mahdavifar,M.,Mahdavifar
2270344363,Hadi Salimi,Hadi,Salimi
2419717041,Zahra Roustaeizadeh Shouroki,Zahra,Roustaeizadeh Shouroki
2140929901,Parisa Peigan,Parisa,Peigan
2316962758,Farnoosh Ghomi,Farnoosh,Ghomi
1986598290,S. Moradian,S.,Moradian
83784635,L. Coleman,L.,Coleman
96783233,B. Kaźmierczak,B.,Kaźmierczak
2180343,A. I. Olbert,A.,I. Olbert
4918058,M. Sá,M.,Sá
133782408,C. Nunes,C.,Nunes
39957149,A. D. da Silva,A.,D. da Silva
2071052688,Patrícia Mota,Patrícia,Mota
2103493385,J. Pinto-Marques,J.,Pinto-Marques
2769597,A. Puri,A.,Puri
2106532640,Lohit Chauhan,Lohit,Chauhan
2316802471,Zhanpo Yang,Zhanpo,Yang
2316711142,Xinmeng Dou,Xinmeng,Dou
2296746929,Wenhui Zhou,Wenhui,Zhou
2339055283,Qian Liu,Qian,Liu
97818546,S. Chaturvedi,S.,Chaturvedi
2143364355,Meenakshi Verma,Meenakshi,Verma
32427104,S. Purohit,S.,Purohit
2387596634,R. Varaprasad,R.,Varaprasad
49348924,M. Rajani,M.,Rajani
2222111312,B. Medici,B.,Medici
4674613,S. Benatti,S.,Benatti
2239139369,Massimo Dominici,Massimo,Dominici
37461739,F. Gelsomino,F.,Gelsomino
2052181265,G. Jawwad,G.,Jawwad
39832888,Maleha Asim,Maleha,Asim
2317260713,Amanat Ali,Amanat,Ali
2318697814,Humaira Fayyaz Khan,Humaira,Fayyaz Khan
1435856141,Aiman Anjum,Aiman,Anjum
29996307,Abdul Qudoos Arain,Abdul,Qudoos Arain
2372172691,T. K. Nallamothu,T.,K. Nallamothu
2352314174,Cindy Augustie,Cindy,Augustie
121225486,N. Saad,N.,Saad
5311407,M. Gompelman,M.,Gompelman
78057606,Erna Causevic,Erna,Causevic
1398151145,C. Bleeker‐Rovers,C.,Bleeker‐Rovers
3856956,G. Wanten,G.,Wanten
145903026,M. Husin,M.,Husin
71746400,N. Evans,N.,Evans
2513580,Gaye Deegan,Gaye,Deegan
2134267501,Wirawan Galeh Pradhana,Wirawan,Galeh Pradhana
97783092,A. Chandra,A.,Chandra
2136089033,J. Tian,J.,Tian
49021298,Y. Wen,Y.,Wen
2019137465,Z. Yang,Z.,Yang
2219015945,Y. D. Zheng,Y.,D. Zheng
1729446486,Z. Wu,Z.,Wu
2008227563,J. Li,J.,Li
2157691396,N. Li,N.,Li
145456573,J. He,J.,He
3007804,Sinem Güven,Sinem,Güven
143861460,Mathias Steiner,Mathias,Steiner
32289854,T. Idé,T.,Idé
1749043,A. Paradkar,A.,Paradkar
2077032,S. Makogon,S.,Makogon
2062518760,Alejandro Venegas,Alejandro,Venegas
145749551,E. Drees,E.,Drees
8619706,Nils J. Groenewegen,Nils,J. Groenewegen
2275669897,Sandra Verkuijlen,Sandra,Verkuijlen
4629393,Monique A J van Eijndhoven,Monique,A J van Eijndhoven
2257020014,Jip Ramaker,Jip,Ramaker
2308988243,Pepijn Veenstra,Pepijn,Veenstra
2264064143,M. Hussain,M.,Hussain
1410434167,C. Groothuis-Oudshoorn,C.,Groothuis-Oudshoorn
2254876631,Daphne de Jong,Daphne,de Jong
3736734,J. Zijlstra,J.,Zijlstra
2308990356,Johan de Rooij,Johan,de Rooij
2252867352,D. M. Pegtel,D.,M. Pegtel
2156061999,Li Li,Li,Li
2299891730,Yanan Wei,Yanan,Wei
2116798966,Yanjie Liang,Yanjie,Liang
2408635040,Jingjun Ren,Jingjun,Ren
2121880,G. Araniti,G.,Araniti
1689090,J. Cosmas,J.,Cosmas
1720772,A. Iera,A.,Iera
39420046,A. Molinaro,A.,Molinaro
2041290,Antonino Orsino,Antonino,Orsino
2021274,Pasquale Scopelliti,Pasquale,Scopelliti
2262053254,Alan Gravett,Alan,Gravett
145645312,S. Sterner,S.,Sterner
2245985521,Joseph E Clinton,Joseph,E Clinton
2245990072,Ernest Ruiz,Ernest,Ruiz
97570127,Susan Oman,Susan,Oman
2184990728,Nonye Chukwuma,Nonye,Chukwuma
100606833,R. Zondo,R.,Zondo
1413882049,Francisco Femenia-Serra,Francisco,Femenia-Serra
1404970083,J. Ivars-Baidal,J.,Ivars-Baidal
1380420887,Jayamini Ranaweera,Jayamini,Ranaweera
100600220,M. Zanin,M.,Zanin
12664174,D. Weaving,D.,Weaving
46480199,C. Withanage,C.,Withanage
2305668878,Gregory Roe,Gregory,Roe
5166291,M. Bağcıoğlu,M.,Bağcıoğlu
4966048,C. Surcel,C.,Surcel
40239657,S. Ozcan,S.,Ozcan
4480504,C. Mirvald,C.,Mirvald
6261940,M. A. Karagoz,M.,A. Karagoz
37122668,M. Karadağ,M.,Karadağ
5097536,E. Huri,E.,Huri
4748110,K. Sarıca,K.,Sarıca
5250076,C. Mclennan,C.,Mclennan
13283361,K. Akilov,K.,Akilov
2092561457,D. R. Asadullaev,D.,R. Asadullaev
33056405,Rustam Yuldashev,Rustam,Yuldashev
1587084540,Sh. I. Shokhaydarov,Sh.,I. Shokhaydarov
1742337823,Huwei Zhang,Huwei,Zhang
40166747,M. Perry,M.,Perry
50464322,I. Draskovic,I.,Draskovic
6120173,T. Achterberg,T.,Achterberg
2240067568,George F. Borm,George,F. Borm
2272653776,Mij van Eijken,Mij,van Eijken
2239122179,Peter Lucassen,Peter,Lucassen
1399672394,M. Vernooij-Dassen,M.,Vernooij-Dassen
153753191,Mgm Olde Rikkert,Mgm,Olde Rikkert
113265042,Samar Rahi,Samar,Rahi
2297578772,Mahmoud Alghizzawi,Mahmoud,Alghizzawi
48456824,Sajjad Ahmad,Sajjad,Ahmad
2142184072,Mubbsher Munawar Khan,Mubbsher,Munawar Khan
102088817,A. Ngah,A.,Ngah
1742490241,Mair,Mair,
2252864559,J. Hammerer-Lercher,J.,Hammerer-Lercher
2416577342,Puschendorf B,Puschendorf,B
2252851680,Shimamoto,Shimamoto,
2283910528,K. Kusumoto,K.,Kusumoto
2107367441,S. Watanabe,S.,Watanabe
2088472053,I. S,I.,S
2416456157,K. N,K.,N
3002697,P. Stone,P.,Stone
35210775,P. Jagannath,P.,Jagannath
40664071,Stephanie N Thompson,Stephanie,N Thompson
33630732,J. Campbell,J.,Campbell
39586646,Albeir Y. Mousa,Albeir,Y. Mousa
15715712,Kimball Knackstedt,Kimball,Knackstedt
13733292,Stephen M. Hass,Stephen,M. Hass
9916037,A. AbuRahma,A.,AbuRahma
14632720,Inés Losada López,Inés,Losada López
101274125,J. González-Moreno,J.,González-Moreno
2320027015,Juan Buades Reinés,Juan,Buades Reinés
2294291157,T. Sevilla,T.,Sevilla
1398871379,F. Martínez Valle,F.,Martínez Valle
1491284975,L. Galán Dávila,L.,Galán Dávila
2175940254,Francisco Muñoz Beamud,Francisco,Muñoz Beamud
4698289,J. E. Bárcena Llona,J.,E. Bárcena Llona
2320027023,Manuel Romero Acebal,Manuel,Romero Acebal
2303891170,P. Tarilonte,P.,Tarilonte
2320025480,Francesca Setaro,Francesca,Setaro
31488317,J. Landy,J.,Landy
2321366,S. Peake,S.,Peake
144699179,A. Akbar,A.,Akbar
38050347,A. Hart,A.,Hart
1689086,D. Ahn,D.,Ahn
1727628,Minhwa Chung,Minhwa,Chung
2108838225,Hongbo Zhang,Hongbo,Zhang
2215874373,Ting Yang,Ting,Yang
2135140940,Alhassane Bah,Alhassane,Bah
49386669,Zhumei Luo,Zhumei,Luo
2026826348,Guo-yan Chen,Guo-yan,Chen
2220033264,Yanghong Xie,Yanghong,Xie
83758919,S. Huerta,S.,Huerta
5103687,D. Heber,D.,Heber
14968717,M. Sawicki,M.,Sawicki
152598575,Carson D. Liu,Carson,D. Liu
153032958,D. Arthur,D.,Arthur
2354353313,P. Alexander,P.,Alexander
143708608,I. Yip,I.,Yip
2245987259,Zhaoping Li,Zhaoping,Li
2569898,E. Livingston,E.,Livingston
3686428,M. Tackx,M.,Tackx
5439628,F. Azémar,F.,Azémar
4070116,Stéphanie Boulêtreau,Stéphanie,Boulêtreau
20585597,N. Pauw,N.,Pauw
21095602,K. Bakker,K.,Bakker
6444700,B. Sautour,B.,Sautour
6146049,S. Gasparini,S.,Gasparini
1813283,K. Soetaert,K.,Soetaert
89909422,S. Damme,S.,Damme
49422504,P. Meire,P.,Meire
2305703846,Telma Regina Stroparo,Telma,Regina Stroparo
134099346,I. Franco,I.,Franco
2405287459,Leticia Maria Volkman Stemposki,Leticia,Maria Volkman Stemposki
46674290,P. Mozzicato,P.,Mozzicato
1413077143,E. Bogossian,E.,Bogossian
4254919,F. Taccone,F.,Taccone
2298888950,Hong Zhao,Hong,Zhao
2122072885,Xiangrui Li,Xiangrui,Li
2342619701,Chenan Liu,Chenan,Liu
2237403084,Xin Zheng,Xin,Zheng
2209321921,Yue Chen,Yue,Chen
2303709420,Xiaoyue Liu,Xiaoyue,Liu
2302180076,Zhaoting Bu,Zhaoting,Bu
2239063735,Hanping Shi,Hanping,Shi
3466043,Kyungsook Gartrell,Kyungsook,Gartrell
5763828,A. Trinkoff,A.,Trinkoff
4857434,C. Storr,C.,Storr
2130837677,Marisa L. Wilson,Marisa,L. Wilson
3191652,A. Gurses,A.,Gurses
52152766,A. Aytasova,A.,Aytasova
79830527,Kira Yu. Erofeeva,Kira,Yu. Erofeeva
80707862,N. Solopova,N.,Solopova
2097245263,Nunuk Arie Suryana,Nunuk,Arie Suryana
2096897400,Zulfa Auliyati Agustina,Zulfa,Auliyati Agustina
101589923,Bintoro Wardiyanto,Bintoro,Wardiyanto
73075231,Prasheel Thakre,Prasheel,Thakre
2317612309,Sanjay Pokle,Sanjay,Pokle
1416594217,Ricardo Costa-Climent,Ricardo,Costa-Climent
2395188086,Darek M. Haftor,Darek,M. Haftor
2759692,I. Smit,I.,Smit
10844517,M. Peel,M.,Peel
2150565396,S. Ferreira,S.,Ferreira
3754799,Cathy Greaver,Cathy,Greaver
32491252,D. Pienaar,D.,Pienaar
5026418,N. Rabalais,N.,Rabalais
145369887,R. Turner,R.,Turner
5120581,Q. Dortch,Q.,Dortch
2950445,D. Justić,D.,Justić
2229798271,Victor J. Bierman Jr.,Victor,J. Bierman Jr.
1412564353,"W. Wiseman, Jr",W.,"Wiseman, Jr"
11185121,J. Witowski,J.,Witowski
41156920,Mateusz Sitkowski,Mateusz,Sitkowski
5996276,M. Hołda,M.,Hołda
6126628,M. Pędziwiatr,M.,Pędziwiatr
116692182,M. Piotrowski,M.,Piotrowski
79018380,E. Osuchukwu,E.,Osuchukwu
2080908191,Chinwe F. Ezeruigbo,Chinwe,F. Ezeruigbo
1421990727,P. Akpan-Idiok,P.,Akpan-Idiok
51212400,Ekaette Asuquo,Ekaette,Asuquo
2280699168,Zein Alviansyah,Zein,Alviansyah
2278178517,Yeti Dahliana,Yeti,Dahliana
153552448,R. J. Gutierrez,R.,J. Gutierrez
46216076,Bradley C. Boehmke,Bradley,C. Boehmke
3053280,K. Bauer,K.,Bauer
51129094,Cade M. Saie,Cade,M. Saie
2480292,Trevor J. Bihl,Trevor,J. Bihl
2362227450,A. Moldoveanu,A.,Moldoveanu
32503528,R. G. Dan,R.,G. Dan
13077630,E. Huţ,E.,Huţ
2360744495,Dan Iliescu,Dan,Iliescu
2258983314,L. Sima,L.,Sima
2362229221,Bianca Moldoveanu,Bianca,Moldoveanu
2253980658,Cătălina Oana Băzăvan,Cătălina,Oana Băzăvan
2148555034,O. Mederle,O.,Mederle
2327102510,Flavia Zară,Flavia,Zară
6848604,S. Baptista,S.,Baptista
1931607,G. Wadley,G.,Wadley
40013941,D. Bird,D.,Bird
34662662,B. Oldenburg,B.,Oldenburg
2340560,J. Speight,J.,Speight
2405318865,O. Petrova,O.,Petrova
2216937836,V. Sekerin,V.,Sekerin
1742157,K. Vahi,K.,Vahi
2059914857,Ian Harvey,Ian,Harvey
1748445,T. Samak,T.,Samak
1716449,D. Gunter,D.,Gunter
35883161,Kieran Evans,Kieran,Evans
2054531360,David H. Rogers,David,H. Rogers
31971406,I. Taylor,I.,Taylor
46671641,M. Goode,M.,Goode
2110243216,Fabio Silva,Fabio,Silva
1403152433,Eddie Al-Shakarchi,Eddie,Al-Shakarchi
39173862,Gaurang Mehta,Gaurang,Mehta
145776382,Andrew C. Jones,Andrew,C. Jones
1687896,E. Deelman,E.,Deelman
2136674235,Susi Sih Kusumawardhany,Susi,Sih Kusumawardhany
4752741,A. Gurnell,A.,Gurnell
49905061,M. Rinaldi,M.,Rinaldi
5348254,A. D. Buijse,A.,D. Buijse
145650224,G. Brierley,G.,Brierley
3126875,H. Piégay,H.,Piégay
11848975,O. Breuer,O.,Breuer
2189263489,Laurice S. Boursheh,Laurice,S. Boursheh
1401977406,E. Bar‐Yishay,E.,Bar‐Yishay
5111023,A. Hevroni,A.,Hevroni
2292067013,Nur Halimatussyadiah,Nur,Halimatussyadiah
2159054485,Sri Suwarsi,Sri,Suwarsi
2251274862,Robert M. Savage,Robert,M. Savage
2237994560,D. Cosgrove,D.,Cosgrove
1572217570,Martina Pastorino,Martina,Pastorino
144634327,G. Moser,G.,Moser
2309850065,Fabien Guerra,Fabien,Guerra
33486548,S. Serpico,S.,Serpico
2272648677,J. Zerubia,J.,Zerubia
2297580145,Saket Sarin,Saket,Sarin
2275568933,Sunil K. Singh,Sunil,K. Singh
2142437679,Sudhakar Kumar,Sudhakar,Kumar
2297537970,Shivam Goyal,Shivam,Goyal
2249135779,B. B. Gupta,B.,B. Gupta
2179650524,V. Arya,V.,Arya
1977592,K. Chui,K.,Chui
2222111856,Sammy Mutiria Murige,Sammy,Mutiria Murige
74841720,J. Simiyu,J.,Simiyu
123954451,Henry Kimathi,Henry,Kimathi
2085255395,H. Mulyani,H.,Mulyani
120383425,Wulan Riyadi,Wulan,Riyadi
2222259278,Faskal Dias Anugrah,Faskal,Dias Anugrah
2248873146,E. Stepanova,E.,Stepanova
2398696697,Eloundou Abega Jean,Eloundou,Abega Jean
2398700660,Jovanick,Jovanick,
2398698151,Limaleba Roger,Limaleba,Roger
2398696195,Blaise,Blaise,
2287700225,Bikie Gerald Anicet,Bikie,Gerald Anicet
2398700791,Bidzogo Junior,Bidzogo,Junior
1393658055,B. Kos-Kudła,B.,Kos-Kudła
2223606455,Lucy A. Rickman,Lucy,A. Rickman
49991815,B. Wells,B.,Wells
7169101,W. Mabie,W.,Mabie
2395202367,Kamelia Hidayat,Kamelia,Hidayat
2267181003,A. Fernandes,A.,Fernandes
9361355,A. Iriany,A.,Iriany
2395124645,M. Hidayatulloh,M.,Hidayatulloh
2305693377,Y. Li,Y.,Li
2348995456,Y. Wang,Y.,Wang
2265091029,Z. Qiu,Z.,Qiu
2292597318,Derrick Sibusiso Makhanyela,Derrick,Sibusiso Makhanyela
2292596707,Gugulethu Sebenzile Nkosi,Gugulethu,Sebenzile Nkosi
107782739,Sibongile Tshabalala,Sibongile,Tshabalala
113457899,T. Gumede,T.,Gumede
50669874,J. Kersten,J.,Kersten
1974739,Friederike Klan,Friederike,Klan
2393084056,Nikita Gore,Nikita,Gore
2393086149,Prerana Jawale,Prerana,Jawale
2393086147,Pranali Kawade,Pranali,Kawade
2393083790,Siddheshwar Gangonda,Siddheshwar,Gangonda
2237022232,Ringga Arisgi Wiyono,Ringga,Arisgi Wiyono
101026186,Fien Zulfikarijah,Fien,Zulfikarijah
2187133146,Iqbal Ramadhani Fuadiputra,Iqbal,Ramadhani Fuadiputra
2119041085,Ying Yu,Ying,Yu
48217850,Dantong Yu,Dantong,Yu
2370043,C. Rottondi,C.,Rottondi
40335669,Marco Savi,Marco,Savi
2640379,D. Polenghi,D.,Polenghi
3104139,G. Verticale,G.,Verticale
47257046,Christoph Kraus,Christoph,Kraus
2065777686,Engin Yıldırım,Engin,Yıldırım
2294274565,Habibe Selmin Özensoy,Habibe,Selmin Özensoy
2055807995,Hai Tao,Hai,Tao
1386891043,Lamine Diop,Lamine,Diop
90295437,A. Bodian,A.,Bodian
7806689,Koffi Djaman,Koffi,Djaman
2067506698,Papa Malick Ndiaye,Papa,Malick Ndiaye
3419747,Z. Yaseen,Z.,Yaseen
2333020535,Jefry Sondang Kembaren,Jefry,Sondang Kembaren
2003414866,Ronny Samsul Bahri,Ronny,Samsul Bahri
123319864,Ahmad Wildan Listyanto,Ahmad,Wildan Listyanto
84694799,Kusrini Kusrini,Kusrini,Kusrini
35590785,Sudarmawan Sudarmawan,Sudarmawan,Sudarmawan
46989434,K. Read,K.,Read
49322781,F. LaPolla,F.,LaPolla
2353112255,Ruifang Nie,Ruifang,Nie
2261892945,Zhen Zhao,Zhen,Zhao
2108371784,Yahui Zhang,Yahui,Zhang
2278197838,Bo Xu,Bo,Xu
2155675976,Wen Zhang,Wen,Zhang
11671036,Christian P Probst,Christian,P Probst
6787150,A. Becerra,A.,Becerra
13338050,C. Aquina,C.,Aquina
4387795,M. Tejani,M.,Tejani
4277598,S. Wexner,S.,Wexner
1423358169,J. García-Aguilar,J.,García-Aguilar
2448712,F. Remzi,F.,Remzi
2342831,D. Dietz,D.,Dietz
144693228,J. Monson,J.,Monson
6451709,F. Fleming,F.,Fleming
9254956,S. Suyitno,S.,Suyitno
1411407389,A. Hatata,A.,Hatata
1405594252,M. Abd-Elnaby,M.,Abd-Elnaby
35929911,B. E. Sedhom,B.,E. Sedhom
2125572051,Saliha Koç Aslan,Saliha,Koç Aslan
13026213,B. Yalçın,B.,Yalçın
14971080,N. Göktepe,N.,Göktepe
14621801,E. Türkmen,E.,Türkmen
121969190,Sonay Canbolat,Sonay,Canbolat
2097969056,Neşe Bakoğlu,Neşe,Bakoğlu
